#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g176220.m01	17	272	680	XP_042240460.1	XP_042240460.1	1	246	5.55e-82	60.547	256
M_mag.00g176230.m01	328	1284	3013	XP_037803566.1	XP_037803566.1	519	1431	0.0	58.916	959
M_mag.00g176240.m01	1537	1663	304	XP_042217361.1	XP_042217361.1	1	138	2.97e-29	58.865	141
M_mag.00g176460.m01	1	210	700	XP_042213269.1	XP_042213269.1	1	205	5.59e-92	79.524	210
M_mag.00g176630.m01	34	214	375	XP_042235296.1	XP_042235296.1	1	181	4.13e-43	70.652	184
M_mag.00g176670.m01	70	183	191	XP_026469946.1	XP_026469946.1	2	115	1.81e-16	35.088	114
M_mag.00g176680.m01	25	140	370	XP_026682559.1	XP_026682559.1	1	93	1.17e-44	64.655	116
M_mag.00g176700.m01	373	567	516	XP_042240853.1	XP_042240853.1	2	184	1.15e-58	54.040	198
M_mag.00g176710.m01	183	229	177	XP_042880203.1	XP_042880203.1	1	47	2.87e-13	68.085	47
M_mag.00g176720.m01	1	183	537	XP_042880205.1	XP_042880205.1	18	213	2.87e-64	54.774	199
M_mag.00g176730.m01	1	96	352	XP_027229714.1	XP_027229714.1	1	98	1.85e-42	70.408	98
M_mag.00g176740.m01	21	162	381	XP_042235303.1	XP_042235303.1	7	148	3.10e-45	61.224	147
M_mag.00g176750.m01	80	417	999	XP_027219955.1	XP_027219955.1	110	449	1.24e-125	52.047	342
M_mag.00g176760.m01	623	1014	1529	XP_042236973.1	XP_042236973.1	1	392	0.0	71.939	392
M_mag.00g176770.m01	367	472	260	XP_027211375.1	XP_027211375.1	1	131	1.01e-24	42.748	131
M_mag.00g176780.m01	1166	1199	180	XP_027228133.1	XP_027228133.1	19	52	2.80e-15	94.118	34
M_mag.00g176800.m01	25	72	222	XP_042242143.1	XP_042242143.1	21	68	1.32e-20	81.250	48
M_mag.00g176860.m01	100	133	137	XP_012064336.1	XP_012064336.1	63	96	2.51e-09	73.529	34
M_mag.00g176880.m01	188	446	398	XP_037790925.1	XP_037790925.1	3	210	7.22e-43	38.224	259
M_mag.00g176890.m01	1037	1144	280	XP_042240424.1	XP_042240424.1	64	166	4.49e-26	61.111	108
M_mag.00g176910.m01	6	183	193	XP_042240430.1	XP_042240430.1	2	177	7.58e-16	39.665	179
M_mag.00g176920.m01	88	129	136	XP_027231603.1	XP_027231603.1	1	42	8.73e-10	57.143	42
M_mag.00g176980.m01	1	83	307	XP_042868228.1	XP_042868228.1	1	81	1.30e-35	80.723	83
M_mag.00g177000.m01	16	383	1138	XP_042217291.1	XP_042217291.1	2	369	2.81e-153	56.793	368
M_mag.00g177170.m01	57	419	1491	XP_042240602.1	XP_042240602.1	9	369	0.0	76.033	363
M_mag.00g177180.m01	1	210	495	XP_042240603.1	XP_042240603.1	1	199	8.91e-56	53.333	210
M_mag.00g177190.m01	33	422	719	XP_042855521.1	XP_042855521.1	327	733	1.47e-80	43.160	424
M_mag.00g177230.m01	699	745	226	XP_042240381.1	XP_042240381.1	1	47	1.62e-21	89.362	47
M_mag.00g177290.m01	15	442	1120	XP_042217268.1	XP_042217268.1	223	661	2.97e-145	54.846	454
M_mag.00g177300.m01	500	729	442	XP_013168065.1	XP_013168065.1	3	233	8.30e-46	40.693	231
M_mag.00g177310.m01	131	226	324	XP_042858570.1	XP_042858570.1	1	96	1.45e-33	60.417	96
M_mag.00g177330.m01	67	495	265	XP_033746163.1	XP_033746163.1	119	552	3.12e-21	26.786	448
M_mag.00g177380.m01	59	217	354	XP_042881595.1	XP_042881595.1	1	160	6.96e-40	48.750	160
M_mag.00g177400.m01	251	474	555	XP_037782229.1	XP_037782229.1	4	223	1.57e-65	47.768	224
M_mag.00g177410.m01	181	496	492	XP_037790925.1	XP_037790925.1	24	309	1.48e-54	37.224	317
M_mag.00g177420.m01	217	497	520	XP_037790925.1	XP_037790925.1	31	305	7.00e-59	39.223	283
M_mag.00g177430.m01	228	565	725	XP_037782229.1	XP_037782229.1	1	338	7.91e-89	47.041	338
M_mag.00g177440.m01	236	429	401	XP_037790925.1	XP_037790925.1	2	195	1.70e-43	42.268	194
M_mag.00g177450.m01	94	165	205	XP_027215463.1	XP_027215463.1	2	75	1.50e-18	56.757	74
M_mag.00g177460.m01	2	497	946	XP_042858570.1	XP_042858570.1	19	454	5.91e-117	43.200	500
M_mag.00g177470.m01	1	217	552	XP_042881595.1	XP_042881595.1	46	263	2.29e-68	49.083	218
M_mag.00g177480.m01	10	566	1255	XP_037782229.1	XP_037782229.1	22	570	3.62e-161	45.422	557
M_mag.00g177490.m01	416	629	341	XP_031781834.1	XP_031781834.1	44	252	6.30e-34	40.187	214
M_mag.00g177500.m01	1	115	367	XP_042878297.1	XP_042878297.1	14	132	1.52e-42	56.303	119
M_mag.00g177510.m01	118	347	492	XP_037801401.1	XP_037801401.1	165	394	3.23e-54	41.304	230
M_mag.00g177520.m01	153	539	745	XP_037790925.1	XP_037790925.1	50	434	2.56e-90	39.793	387
M_mag.00g177560.m01	311	1284	2965	XP_037803566.1	XP_037803566.1	476	1405	0.0	59.426	976
M_mag.00g177570.m01	219	431	300	XP_043217780.1	XP_043217780.1	1	190	5.35e-29	37.850	214
M_mag.00g177580.m01	52	624	983	XP_029655915.1	XP_029655915.1	5	560	1.19e-122	41.468	586
M_mag.00g177610.m01	284	810	1229	XP_027223822.1	XP_027223822.1	1	520	1.25e-152	49.451	546
M_mag.00g177620.m01	1	136	567	XP_027210156.1	XP_027210156.1	26	161	9.82e-71	77.206	136
M_mag.00g177630.m01	203	1133	1586	XP_023233781.1	XP_023233781.1	11	937	0.0	39.056	932
M_mag.00g177640.m01	20	348	423	XP_042905126.1	XP_042905126.1	87	417	2.63e-43	32.164	342
M_mag.00g177660.m01	88	195	351	XP_043204624.1	XP_043204624.1	2	106	6.28e-41	64.815	108
M_mag.00g177670.m01	145	350	747	XP_042868822.1	XP_042868822.1	1	198	3.11e-93	76.699	206
M_mag.00g177680.m01	298	390	275	XP_037781837.1	XP_037781837.1	14	111	5.46e-27	53.061	98
M_mag.00g177690.m01	62	236	292	XP_037787747.1	XP_037787747.1	26	206	3.03e-29	37.569	181
M_mag.00g177700.m01	298	390	275	XP_037781837.1	XP_037781837.1	14	111	5.46e-27	53.061	98
M_mag.00g177710.m01	99	373	645	XP_037801401.1	XP_037801401.1	1	249	1.29e-78	45.818	275
M_mag.00g177730.m01	15	288	167	XP_014676496.1	XP_014676496.1	63	361	1.26e-10	24.351	308
M_mag.00g177740.m01	183	282	224	XP_043192465.1	XP_043192465.1	1	103	7.07e-21	46.602	103
M_mag.00g177760.m01	579	712	389	XP_033203761.1	XP_033203761.1	36	170	2.72e-41	55.882	136
M_mag.00g177770.m01	146	427	890	XP_019859418.1	XP_019859418.1	1	282	1.55e-111	57.092	282
M_mag.00g177780.m01	1	282	391	XP_030846942.1	XP_030846942.1	1	260	4.08e-43	35.052	291
M_mag.00g177800.m01	80	157	252	XP_027219955.1	XP_027219955.1	103	180	8.03e-23	61.538	78
M_mag.00g177810.m01	187	420	651	XP_027219955.1	XP_027219955.1	1	236	1.00e-77	47.479	238
M_mag.00g177830.m01	699	782	259	XP_043234148.1	XP_043234148.1	1	84	2.66e-25	53.571	84
M_mag.00g177840.m01	355	473	201	XP_043234148.1	XP_043234148.1	5	117	7.28e-17	38.655	119
M_mag.00g177850.m01	372	782	1143	XP_043234148.1	XP_043234148.1	8	412	2.76e-141	53.528	411
M_mag.00g177860.m01	133	306	373	XP_027207188.1	XP_027207188.1	10	179	5.19e-38	41.954	174
M_mag.00g177870.m01	154	1189	1339	XP_027206801.1	XP_027206801.1	24	1083	8.95e-161	35.914	1111
M_mag.00g177880.m01	33	156	367	XP_027227580.1	XP_027227580.1	4	124	2.17e-42	59.677	124
M_mag.00g177890.m01	22	520	1283	XP_037774421.1	XP_037774421.1	117	670	3.20e-167	47.473	554
M_mag.00g177900.m01	623	1014	1457	XP_042236973.1	XP_042236973.1	1	378	0.0	69.133	392
M_mag.00g178020.m01	21	1258	2518	XP_025991744.2	XP_025991744.2	13	1273	0.0	41.994	1274
M_mag.00g178030.m01	819	1001	545	XP_042236973.1	XP_042236973.1	1	154	6.50e-63	60.656	183
M_mag.00g178050.m01	83	302	610	XP_027219955.1	XP_027219955.1	99	319	1.14e-72	50.224	223
M_mag.00g178060.m01	1	398	630	XP_018017151.1	XP_018017151.1	61	461	4.18e-74	39.409	406
M_mag.00g178070.m01	203	603	653	XP_023233781.1	XP_023233781.1	11	409	6.67e-73	38.404	401
M_mag.00g178080.m01	50	345	479	XP_015910660.2	XP_015910660.2	6	317	2.03e-52	35.759	316
M_mag.00g178100.m01	63	145	257	XP_042205388.1	XP_042205388.1	3	82	1.47e-26	62.651	83
M_mag.00g178110.m01	1	114	310	XP_027226609.1	XP_027226609.1	1	113	2.70e-35	50.877	114
M_mag.00g178120.m01	92	683	1653	XP_037795069.1	XP_037795069.1	1	589	0.0	54.040	594
M_mag.00g178130.m01	81	683	1657	XP_037795069.1	XP_037795069.1	2	601	0.0	53.388	605
M_mag.00g178140.m01	8	137	267	XP_041368416.1	XP_041368416.1	2	132	6.44e-28	42.748	131
M_mag.00g178150.m01	18	349	1043	XP_041373239.1	XP_041373239.1	18	350	1.16e-139	58.631	336
M_mag.00g178160.m01	38	683	1695	XP_037795069.1	XP_037795069.1	4	628	0.0	51.852	648
M_mag.00g178170.m01	26	671	1761	XP_027232124.1	XP_027232124.1	4	628	0.0	52.006	648
M_mag.00g178180.m01	27	671	1832	XP_027232124.1	XP_027232124.1	5	646	0.0	53.941	647
M_mag.00g178190.m01	204	1194	1976	XP_043188392.1	XP_043188392.1	223	1097	0.0	43.972	1012
M_mag.00g178200.m01	77	144	142	XP_037783505.1	XP_037783505.1	2	69	8.31e-10	42.647	68
M_mag.00g178260.m01	18	531	1231	XP_037804877.1	XP_037804877.1	120	665	4.23e-160	43.363	565
M_mag.00g178290.m01	27	98	275	XP_042217139.1	XP_042217139.1	1	71	2.59e-29	72.222	72
M_mag.00g178330.m01	756	890	426	XP_028516323.1	XP_028516323.1	3	137	7.13e-47	54.815	135
M_mag.00g178340.m01	49	424	720	XP_032219527.1	XP_032219527.1	61	425	4.60e-82	42.328	378
M_mag.00g178350.m01	1	148	281	XP_012563107.1	XP_012563107.1	46	198	1.91e-26	36.601	153
M_mag.00g178360.m01	93	545	703	XP_037790925.1	XP_037790925.1	1	466	1.65e-83	36.680	488
M_mag.00g178370.m01	120	346	546	XP_037801401.1	XP_037801401.1	2	222	1.93e-64	45.374	227
M_mag.00g178380.m01	11	66	244	XP_003375407.1	XP_003375407.1	8	63	9.84e-24	78.571	56
M_mag.00g178390.m01	459	1109	2061	XP_003375407.1	XP_003375407.1	1	656	0.0	59.484	659
M_mag.00g178400.m01	250	340	239	XP_003375407.1	XP_003375407.1	1	93	2.00e-22	52.688	93
M_mag.00g178410.m01	50	138	209	XP_043219124.1	XP_043219124.1	98	185	5.34e-17	52.809	89
M_mag.00g178420.m01	550	602	179	XP_042230838.1	XP_042230838.1	23	73	1.01e-14	66.038	53
M_mag.00g178430.m01	601	1088	1094	XP_030850856.1	XP_030850856.1	223	720	4.81e-132	44.487	517
M_mag.00g178440.m01	20	217	266	XP_030830069.1	XP_030830069.1	16	214	2.13e-25	31.683	202
M_mag.00g178460.m01	4	202	338	XP_014776053.1	XP_014776053.1	1	184	3.17e-37	39.196	199
M_mag.00g178470.m01	166	278	336	XP_037777072.1	XP_037777072.1	23	141	9.56e-37	56.303	119
M_mag.00g178490.m01	72	156	154	XP_037774597.1	XP_037774597.1	1	86	4.48e-10	43.678	87
M_mag.00g178510.m01	97	346	433	XP_043231036.1	XP_043231036.1	33	278	1.92e-45	37.200	250
M_mag.00g178520.m01	493	1130	1387	XP_043234148.1	XP_043234148.1	281	823	2.31e-170	44.737	646
M_mag.00g178530.m01	70	207	322	XP_027227580.1	XP_027227580.1	4	132	6.19e-35	50.725	138
M_mag.00g178550.m01	120	277	579	XP_039305207.1	XP_039305207.1	1	158	3.89e-70	63.924	158
M_mag.00g178610.m01	302	546	912	XP_023238521.1	XP_023238521.1	1	249	1.58e-116	66.265	249
M_mag.00g178630.m01	122	863	976	XP_027223274.1	XP_027223274.1	6	738	3.30e-117	34.524	756
M_mag.00g178640.m01	642	1014	1299	XP_042236973.1	XP_042236973.1	1	337	1.20e-169	67.024	373
M_mag.00g178650.m01	80	417	921	XP_027219955.1	XP_027219955.1	105	436	3.46e-114	50.000	342
M_mag.00g178660.m01	1	249	594	XP_037799332.1	XP_037799332.1	128	409	2.85e-72	45.390	282
M_mag.00g178690.m01	52	330	741	XP_037801401.1	XP_037801401.1	15	293	1.07e-90	47.312	279
M_mag.00g178710.m01	25	215	303	XP_033109080.1	XP_033109080.1	1	190	2.21e-31	36.598	194
M_mag.00g178720.m01	1	230	444	XP_042856530.1	XP_042856530.1	1	191	5.18e-53	45.022	231
M_mag.00g178730.m01	311	607	577	XP_039756626.1	XP_039756626.1	2	291	1.01e-64	39.333	300
M_mag.00g178760.m01	52	330	739	XP_037801401.1	XP_037801401.1	15	293	5.81e-89	47.312	279
M_mag.00g178770.m01	25	215	303	XP_033109080.1	XP_033109080.1	1	190	2.21e-31	36.598	194
M_mag.00g178790.m01	228	566	933	XP_037782229.1	XP_037782229.1	1	339	2.00e-117	53.392	339
M_mag.00g178800.m01	36	105	155	XP_037772990.1	XP_037772990.1	1	70	7.86e-12	58.571	70
M_mag.00g178850.m01	133	299	321	XP_030850856.1	XP_030850856.1	1	166	3.86e-30	37.126	167
M_mag.00g178860.m01	271	521	700	XP_027230675.1	XP_027230675.1	259	502	1.03e-81	50.199	251
M_mag.00g178870.m01	922	1086	298	XP_030848579.1	XP_030848579.1	2	184	6.61e-29	39.785	186
M_mag.00g178880.m01	699	776	255	XP_043234148.1	XP_043234148.1	1	78	6.71e-25	57.692	78
M_mag.00g178910.m01	503	599	248	XP_027206996.1	XP_027206996.1	2	99	2.00e-23	53.061	98
M_mag.00g178940.m01	85	188	211	XP_027215463.1	XP_027215463.1	1	134	6.75e-19	40.299	134
M_mag.00g178980.m01	55	123	260	XP_042217362.1	XP_042217362.1	1	68	9.64e-28	76.812	69
M_mag.00g179040.m01	222	461	391	XP_033747127.1	XP_033747127.1	1	240	1.52e-41	29.583	240
M_mag.00g179050.m01	62	333	550	XP_033747127.1	XP_033747127.1	596	867	1.72e-58	40.074	272
M_mag.00g179060.m01	1	260	455	XP_042889738.1	XP_042889738.1	1	243	3.04e-49	57.308	260
M_mag.00g179140.m01	623	1013	1518	XP_042236973.1	XP_042236973.1	1	391	0.0	71.611	391
M_mag.00g179150.m01	3	531	1207	XP_037804877.1	XP_037804877.1	70	619	4.46e-157	43.031	574
M_mag.00g179250.m01	25	76	241	XP_027229775.1	XP_027229775.1	58	109	7.72e-24	86.538	52
M_mag.00g179380.m01	328	1284	3203	XP_037803566.1	XP_037803566.1	181	1135	0.0	62.357	959
M_mag.00g179390.m01	80	417	953	XP_027219955.1	XP_027219955.1	98	442	6.24e-119	51.009	347
M_mag.00g179400.m01	623	1014	1540	XP_042236973.1	XP_042236973.1	1	392	0.0	72.194	392
M_mag.00g179410.m01	11	102	223	XP_037799332.1	XP_037799332.1	3	93	2.67e-21	45.652	92
M_mag.00g179420.m01	148	249	263	XP_037799332.1	XP_037799332.1	70	170	5.44e-26	54.902	102
M_mag.00g179450.m01	1	154	468	XP_014670056.1	XP_014670056.1	10	163	1.44e-52	57.143	154
M_mag.00g179510.m01	228	382	227	XP_043190712.1	XP_043190712.1	1	187	2.33e-19	29.947	187
M_mag.00g179520.m01	401	707	689	XP_043190712.1	XP_043190712.1	1	307	7.44e-80	50.645	310
M_mag.00g179530.m01	1528	1620	230	XP_037780325.1	XP_037780325.1	1	98	2.41e-19	47.959	98
M_mag.00g179550.m01	352	585	598	XP_013173125.1	XP_013173125.1	7	240	3.42e-70	50.427	234
M_mag.00g179570.m01	1	271	868	XP_042874236.1	XP_042874236.1	68	338	2.30e-114	63.838	271
M_mag.00g179580.m01	543	611	237	XP_043190712.1	XP_043190712.1	2	70	1.27e-22	63.768	69
M_mag.00g179590.m01	100	246	201	XP_027208601.1	XP_027208601.1	55	202	4.70e-16	32.026	153
M_mag.00g179630.m01	250	305	243	XP_042243450.1	XP_042243450.1	16	71	1.98e-23	75.000	56
M_mag.00g179740.m01	456	1284	2908	XP_037803566.1	XP_037803566.1	1	827	0.0	65.102	831
M_mag.00g179750.m01	100	404	826	XP_027219955.1	XP_027219955.1	1537	1843	4.03e-94	48.220	309
M_mag.00g179820.m01	80	417	988	XP_027219955.1	XP_027219955.1	111	450	5.45e-124	51.462	342
M_mag.00g179830.m01	642	959	1193	XP_042236973.1	XP_042236973.1	1	318	3.85e-154	69.811	318
M_mag.00g179850.m01	66	136	253	XP_043217731.1	XP_043217731.1	1	71	2.08e-24	61.972	71
M_mag.00g179890.m01	10	137	325	XP_029209735.1	XP_029209735.1	1	129	1.55e-34	49.612	129
M_mag.00g179930.m01	85	566	1433	XP_037782229.1	XP_037782229.1	1	482	0.0	54.865	483
M_mag.00g179950.m01	67	231	456	XP_043217731.1	XP_043217731.1	2	166	5.54e-51	62.424	165
M_mag.00g179960.m01	67	222	308	XP_043217731.1	XP_043217731.1	2	157	1.09e-30	57.692	156
M_mag.00g179990.m01	78	1314	3375	XP_027219956.1	XP_027219956.1	105	1383	0.0	53.483	1335
M_mag.00g180000.m01	113	250	368	XP_042892605.1	XP_042892605.1	1	138	5.52e-39	53.623	138
M_mag.00g180010.m01	1	270	663	XP_042874236.1	XP_042874236.1	68	302	8.49e-84	54.815	270
M_mag.00g180050.m01	623	1014	1474	XP_042236973.1	XP_042236973.1	1	388	0.0	70.153	392
M_mag.00g180080.m01	25	217	474	XP_042881595.1	XP_042881595.1	1	194	1.17e-57	51.031	194
M_mag.00g180090.m01	1	217	548	XP_042881595.1	XP_042881595.1	262	479	5.56e-65	50.000	218
M_mag.00g180160.m01	56	165	157	XP_027227562.1	XP_027227562.1	55	156	4.07e-10	35.135	111
M_mag.00g180270.m01	132	1093	1677	XP_043217780.1	XP_043217780.1	15	952	0.0	42.418	1009
M_mag.00g180280.m01	148	337	324	XP_043202745.1	XP_043202745.1	1	192	1.87e-32	43.523	193
M_mag.00g180290.m01	129	219	263	XP_043217731.1	XP_043217731.1	6	96	1.00e-25	54.945	91
M_mag.00g180310.m01	278	694	307	XP_042210158.1	XP_042210158.1	45	435	1.65e-27	24.537	432
M_mag.00g180320.m01	268	544	256	XP_042210158.1	XP_042210158.1	12	265	2.76e-22	27.437	277
M_mag.00g180340.m01	31	191	160	XP_041478338.1	XP_041478338.1	115	272	1.05e-09	29.012	162
M_mag.00g180390.m01	18	115	273	XP_042889909.1	XP_042889909.1	2	100	5.47e-27	59.596	99
M_mag.00g180400.m01	17	324	332	XP_042911654.1	XP_042911654.1	2	343	3.07e-31	37.391	345
M_mag.00g180410.m01	206	1133	1662	XP_023233781.1	XP_023233781.1	17	940	0.0	39.290	929
M_mag.00g180450.m01	253	404	195	XP_029652752.1	XP_029652752.1	839	990	5.73e-13	44.079	152
M_mag.00g180460.m01	18	1258	2455	XP_043223982.1	XP_043223982.1	50	1332	0.0	41.780	1326
M_mag.00g180490.m01	217	314	274	XP_042238955.1	XP_042238955.1	1	98	3.96e-27	53.061	98
M_mag.00g180540.m01	106	148	134	XP_021965979.2	XP_021965979.2	10	52	5.05e-09	55.814	43
M_mag.00g180580.m01	451	526	294	XP_042230075.1	XP_042230075.1	1	79	1.07e-28	67.089	79
M_mag.00g180730.m01	24	227	644	XP_042240590.1	XP_042240590.1	11	204	9.31e-77	59.314	204
M_mag.00g180740.m01	2	177	615	XP_042240591.1	XP_042240591.1	1	185	6.31e-74	61.081	185
M_mag.00g180750.m01	61	182	336	XP_042864130.1	XP_042864130.1	46	150	1.08e-34	50.407	123
M_mag.00g180760.m01	251	346	271	XP_042870058.1	XP_042870058.1	14	109	2.33e-27	50.000	96
M_mag.00g180770.m01	8	346	653	XP_042870058.1	XP_042870058.1	9	353	1.04e-80	41.210	347
M_mag.00g180780.m01	8	346	648	XP_042870058.1	XP_042870058.1	9	353	7.31e-80	41.210	347
M_mag.00g180790.m01	1	231	636	XP_043217731.1	XP_043217731.1	57	286	2.91e-75	58.009	231
M_mag.00g180800.m01	3	346	654	XP_042870058.1	XP_042870058.1	4	353	8.96e-81	40.341	352
M_mag.00g180830.m01	642	1014	1427	XP_042236973.1	XP_042236973.1	1	373	0.0	71.046	373
M_mag.00g180840.m01	109	434	913	XP_027219955.1	XP_027219955.1	1	327	2.84e-116	49.091	330
M_mag.00g180860.m01	479	599	280	XP_042234903.1	XP_042234903.1	29	148	3.88e-27	42.149	121
M_mag.00g180870.m01	3	270	725	XP_042209666.1	XP_042209666.1	133	402	1.21e-91	48.339	271
M_mag.00g180880.m01	197	327	317	XP_033733422.1	XP_033733422.1	3	133	1.29e-33	48.855	131
M_mag.00g180890.m01	205	279	195	XP_033733412.1	XP_033733412.1	3	77	1.87e-15	52.000	75
M_mag.00g180910.m01	170	453	339	XP_033753164.1	XP_033753164.1	1	303	1.79e-33	36.634	303
M_mag.00g180920.m01	31	191	158	XP_041478338.1	XP_041478338.1	45	202	6.64e-10	29.630	162
M_mag.00g180960.m01	642	1014	1455	XP_042236973.1	XP_042236973.1	1	373	0.0	72.118	373
M_mag.00g180970.m01	80	417	1004	XP_027219955.1	XP_027219955.1	107	446	8.07e-128	52.047	342
M_mag.00g180980.m01	17	173	210	XP_042911654.1	XP_042911654.1	2	158	1.69e-17	42.675	157
M_mag.00g181000.m01	580	958	1455	XP_042236973.1	XP_042236973.1	13	392	0.0	70.789	380
M_mag.00g181010.m01	34	88	239	XP_042878706.1	XP_042878706.1	1	55	1.87e-25	87.273	55
M_mag.00g181020.m01	45	190	202	XP_042238018.1	XP_042238018.1	53	203	1.28e-16	33.775	151
M_mag.00g181040.m01	32	205	200	XP_042217344.1	XP_042217344.1	32	204	6.19e-16	29.050	179
M_mag.00g181050.m01	22	520	1300	XP_037774421.1	XP_037774421.1	117	670	9.96e-170	47.834	554
M_mag.00g181060.m01	623	1014	1484	XP_042236973.1	XP_042236973.1	1	384	0.0	70.663	392
M_mag.00g181070.m01	32	198	252	XP_027231810.1	XP_027231810.1	2	169	8.57e-25	34.320	169
M_mag.00g181090.m01	785	1127	1107	XP_037784772.1	XP_037784772.1	4	330	9.89e-140	58.239	352
M_mag.00g181100.m01	27	520	1115	XP_037774421.1	XP_037774421.1	115	614	1.03e-142	44.917	541
M_mag.00g181120.m01	92	221	205	XP_042238705.1	XP_042238705.1	75	200	4.92e-17	36.641	131
M_mag.00g181140.m01	92	221	205	XP_042238705.1	XP_042238705.1	43	168	2.18e-17	36.641	131
M_mag.00g181170.m01	1595	1658	161	XP_042211046.1	XP_042211046.1	320	383	4.12e-09	53.125	64
M_mag.00g181180.m01	1733	1903	231	XP_042211046.1	XP_042211046.1	1	168	3.24e-17	33.918	171
M_mag.00g181190.m01	27	97	261	XP_003375407.1	XP_003375407.1	1	71	7.61e-26	70.423	71
M_mag.00g181220.m01	398	459	336	XP_042220018.1	XP_042220018.1	1	62	2.21e-36	98.387	62
M_mag.00g181280.m01	24	109	378	XP_042240640.1	XP_042240640.1	24	109	3.14e-41	79.070	86
M_mag.00g181300.m01	2	259	634	XP_042217135.1	XP_042217135.1	3	261	2.24e-73	54.412	272
M_mag.00g181380.m01	228	400	272	XP_033736602.1	XP_033736602.1	1	179	5.56e-26	24.581	179
M_mag.00g181520.m01	2	391	1164	XP_042217182.1	XP_042217182.1	7	407	1.97e-155	66.337	404
M_mag.00g181560.m01	173	227	246	XP_042238002.1	XP_042238002.1	1	55	1.74e-25	80.000	55
M_mag.00g181630.m01	38	480	1241	XP_037777868.1	XP_037777868.1	6	448	3.65e-154	58.407	452
M_mag.00g181760.m01	222	276	264	XP_037777880.1	XP_037777880.1	1	55	1.70e-26	92.727	55
M_mag.00g181800.m01	293	403	156	XP_013380615.1	XP_013380615.1	126	232	2.34e-09	33.628	113
M_mag.00g181840.m01	281	683	680	XP_043234148.1	XP_043234148.1	95	435	1.59e-76	40.199	403
M_mag.00g181850.m01	35	256	492	XP_037795729.1	XP_037795729.1	58	250	3.07e-57	49.550	222
M_mag.00g181870.m01	160	594	487	XP_027223265.1	XP_027223265.1	1	446	1.84e-52	30.803	461
M_mag.00g181930.m01	105	163	147	XP_042217404.1	XP_042217404.1	3	61	2.31e-09	49.153	59
M_mag.00g182000.m01	101	155	186	XP_027230888.1	XP_027230888.1	1	52	5.39e-16	69.091	55
M_mag.00g182050.m01	1	5064	21069	XP_042217246.1	XP_042217246.1	1	5050	0.0	88.420	5069
M_mag.00g182060.m01	752	1011	923	XP_042243448.1	XP_042243448.1	1	269	1.84e-113	65.683	271
M_mag.00g182070.m01	86	340	805	XP_042243448.1	XP_042243448.1	44	294	1.10e-94	63.218	261
M_mag.00g182090.m01	90	202	185	XP_042217344.1	XP_042217344.1	70	183	4.14e-14	37.719	114
M_mag.00g182120.m01	78	124	154	XP_042242180.1	XP_042242180.1	1	45	4.31e-10	70.213	47
M_mag.00g182160.m01	83	144	252	XP_037779303.1	XP_037779303.1	1	62	2.02e-25	74.194	62
M_mag.00g182190.m01	1479	1581	356	XP_042223348.1	XP_042223348.1	1	101	4.12e-38	66.990	103
M_mag.00g182210.m01	27	133	359	XP_042858112.1	XP_042858112.1	1	107	1.84e-41	71.963	107
M_mag.00g182270.m01	17	140	207	XP_021371281.1	XP_021371281.1	6	129	1.11e-17	36.290	124
M_mag.00g182330.m01	130	192	140	XP_035590173.1	XP_035590173.1	1	57	1.04e-09	41.270	63
M_mag.00g182340.m01	474	1233	1240	XP_027206801.1	XP_027206801.1	47	893	8.19e-150	36.675	848
M_mag.00g182350.m01	1	206	386	XP_027230045.1	XP_027230045.1	94	263	4.10e-41	44.175	206
M_mag.00g182360.m01	212	432	347	XP_043203123.1	XP_043203123.1	50	250	1.56e-34	39.823	226
M_mag.00g182370.m01	1	102	396	XP_042240735.1	XP_042240735.1	1	102	1.89e-45	93.137	102
M_mag.00g182400.m01	219	862	1803	XP_027229815.1	XP_027229815.1	62	683	0.0	56.627	664
M_mag.00g182410.m01	546	607	234	XP_042230838.1	XP_042230838.1	19	80	1.84e-21	69.355	62
M_mag.00g182420.m01	203	1133	1580	XP_023233781.1	XP_023233781.1	11	937	0.0	38.948	932
M_mag.00g182430.m01	42	278	459	XP_042904647.1	XP_042904647.1	2	243	5.94e-49	39.669	242
M_mag.00g182450.m01	31	416	551	XP_018017151.1	XP_018017151.1	19	407	2.63e-63	36.364	396
M_mag.00g182460.m01	546	607	239	XP_042230838.1	XP_042230838.1	19	80	5.05e-22	69.355	62
M_mag.00g182490.m01	138	297	424	XP_023216832.1	XP_023216832.1	106	253	5.46e-45	53.125	160
M_mag.00g182500.m01	36	515	714	XP_042911135.1	XP_042911135.1	3	447	1.56e-85	35.246	488
M_mag.00g182550.m01	35	174	488	XP_042857543.1	XP_042857543.1	1	137	2.34e-59	66.429	140
M_mag.00g182560.m01	276	310	181	XP_037778010.1	XP_037778010.1	1	35	1.11e-15	97.143	35
M_mag.00g182570.m01	15	87	374	XP_042240344.1	XP_042240344.1	15	87	3.38e-42	94.521	73
M_mag.00g182600.m01	80	417	995	XP_027219955.1	XP_027219955.1	107	446	4.41e-125	51.754	342
