#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g140970.m01	198	305	227	Q92614	sp|Q92614|MY18A_HUMAN	253	360	6.90e-19	49.074	108
M_mag.00g141090.m01	1508	1927	584	D3ZFD0	sp|D3ZFD0|MY18A_RAT	270	689	8.15e-62	42.993	421
M_mag.00g141200.m01	30	1253	2495	Q9V477	sp|Q9V477|TOLL8_DROME	33	1218	0.0	44.508	1229
M_mag.00g141430.m01	503	594	378	Q9VA73	sp|Q9VA73|CMC_DROME	1	92	1.04e-42	76.087	92
M_mag.00g141450.m01	53	174	422	Q9VA73	sp|Q9VA73|CMC_DROME	1	122	2.23e-48	59.836	122
M_mag.00g141620.m01	509	762	295	Q9NBX4	sp|Q9NBX4|RTXE_DROME	2	256	3.50e-28	31.203	266
M_mag.00g141900.m01	291	469	426	Q684M2	sp|Q684M2|ATG4D_PIG	44	220	1.20e-48	46.995	183
M_mag.00g141910.m01	3	241	398	Q96DT6	sp|Q96DT6|ATG4C_HUMAN	226	412	2.91e-42	39.918	243
M_mag.00g141950.m01	1055	1226	143	Q9UR07	sp|Q9UR07|TF211_SCHPO	3	169	4.78e-09	23.563	174
M_mag.00g142080.m01	435	828	800	A2RSQ0	sp|A2RSQ0|DEN5B_MOUSE	403	785	2.81e-90	47.761	402
M_mag.00g142090.m01	849	1286	1197	Q6IQ26	sp|Q6IQ26|DEN5A_HUMAN	42	490	9.38e-151	51.535	456
M_mag.00g142190.m01	1047	1239	160	P0CT34	sp|P0CT34|TF21_SCHPO	115	311	2.43e-10	25.490	204
M_mag.00g142320.m01	277	599	173	Q8I7P9	sp|Q8I7P9|POL5_DROME	24	283	1.59e-12	24.074	324
M_mag.00g142330.m01	790	1002	187	Q09575	sp|Q09575|YRD6_CAEEL	1	211	4.34e-14	27.315	216
M_mag.00g142400.m01	395	856	286	Q95SX7	sp|Q95SX7|RTBS_DROME	882	1321	3.12e-24	26.180	466
M_mag.00g142430.m01	489	856	258	Q95SX7	sp|Q95SX7|RTBS_DROME	26	372	1.43e-21	26.954	371
M_mag.00g142450.m01	24	250	406	Q8BR93	sp|Q8BR93|HARB1_MOUSE	17	246	1.61e-46	37.391	230
M_mag.00g142470.m01	217	375	135	Q9M2U3	sp|Q9M2U3|ALPL_ARATH	1	159	9.41e-09	26.994	163
M_mag.00g142500.m01	132	385	288	Q8I7P9	sp|Q8I7P9|POL5_DROME	26	276	1.50e-27	31.395	258
M_mag.00g142510.m01	471	556	157	Q8I7P9	sp|Q8I7P9|POL5_DROME	3	92	1.97e-10	36.667	90
M_mag.00g142540.m01	55	840	482	P21328	sp|P21328|RTJK_DROME	16	795	3.54e-48	25.866	808
M_mag.00g142630.m01	192	565	620	P20825	sp|P20825|POL2_DROME	861	1232	7.99e-65	37.731	379
M_mag.00g142660.m01	4	856	301	Q95SX7	sp|Q95SX7|RTBS_DROME	24	848	3.33e-26	24.225	871
M_mag.00g142670.m01	893	1236	292	P10394	sp|P10394|POL4_DROME	438	782	1.76e-25	27.324	355
M_mag.00g142740.m01	654	823	361	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	10	175	2.37e-36	42.941	170
M_mag.00g142750.m01	654	823	361	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	10	175	2.37e-36	42.941	170
M_mag.00g142820.m01	264	1107	750	P0CT35	sp|P0CT35|TF22_SCHPO	257	1071	1.05e-80	27.816	870
M_mag.00g142860.m01	969	1061	140	P10394	sp|P10394|POL4_DROME	1	92	4.14e-10	31.183	93
M_mag.00g142880.m01	186	543	507	P20825	sp|P20825|POL2_DROME	13	358	8.46e-56	31.129	363
M_mag.00g142940.m01	211	598	220	Q9NBX4	sp|Q9NBX4|RTXE_DROME	17	403	1.40e-17	22.613	398
M_mag.00g142990.m01	646	1103	270	P0CT41	sp|P0CT41|TF212_SCHPO	1	441	3.08e-23	24.464	466
M_mag.00g143000.m01	606	734	191	P10394	sp|P10394|POL4_DROME	1	131	3.88e-14	38.519	135
M_mag.00g143020.m01	1418	1661	200	P10273	sp|P10273|POL_FLV	22	260	3.94e-16	29.762	252
M_mag.00g143050.m01	229	622	698	P20825	sp|P20825|POL2_DROME	1	392	9.38e-82	38.596	399
M_mag.00g143080.m01	259	622	545	P20825	sp|P20825|POL2_DROME	7	350	3.99e-61	33.425	365
M_mag.00g143090.m01	873	1030	247	Q87040	sp|Q87040|POL_SFVCP	22	182	1.69e-21	34.161	161
M_mag.00g143150.m01	845	1002	177	Q09575	sp|Q09575|YRD6_CAEEL	22	177	8.45e-13	26.582	158
M_mag.00g143190.m01	549	839	279	Q95SX7	sp|Q95SX7|RTBS_DROME	316	601	4.79e-24	29.392	296
M_mag.00g143210.m01	450	598	198	Q9NBX4	sp|Q9NBX4|RTXE_DROME	96	244	1.36e-14	30.201	149
M_mag.00g143380.m01	147	273	174	Q04202	sp|Q04202|TCB2_CAEBR	1	125	7.30e-15	31.008	129
M_mag.00g143460.m01	649	782	237	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	25	155	1.88e-22	45.985	137
M_mag.00g143480.m01	192	622	649	P20825	sp|P20825|POL2_DROME	399	820	2.07e-70	35.092	436
M_mag.00g143490.m01	185	673	336	Q02964	sp|Q02964|POL_CAMVE	344	783	3.53e-31	25.455	495
M_mag.00g143510.m01	649	782	237	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	25	155	1.88e-22	45.985	137
M_mag.00g143520.m01	757	926	265	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	2	165	6.91e-26	34.104	173
M_mag.00g143530.m01	618	743	176	Q6EKJ0	sp|Q6EKJ0|GTD2B_HUMAN	57	180	5.59e-14	42.308	130
M_mag.00g143570.m01	390	705	512	P10394	sp|P10394|POL4_DROME	1	281	1.83e-57	36.792	318
M_mag.00g143640.m01	477	839	230	P21328	sp|P21328|RTJK_DROME	1	309	6.53e-19	25.886	367
M_mag.00g143750.m01	331	408	140	P38507	sp|P38507|SPA_STAAU	15	92	9.65e-10	44.872	78
M_mag.00g143910.m01	642	770	238	P27398	sp|P27398|CAND_DROME	379	517	5.28e-19	39.286	140
M_mag.00g143940.m01	298	938	1075	F4KGU4	sp|F4KGU4|DEAHC_ARATH	487	1105	1.57e-118	39.969	648
M_mag.00g144000.m01	476	838	207	Q95SX7	sp|Q95SX7|RTBS_DROME	12	286	1.49e-16	25.479	365
M_mag.00g144050.m01	229	622	698	P20825	sp|P20825|POL2_DROME	1	392	1.20e-81	38.596	399
M_mag.00g144190.m01	190	396	168	Q9Z2E2	sp|Q9Z2E2|MBD1_MOUSE	975	1199	2.44e-10	31.064	235
M_mag.00g144210.m01	1090	1293	348	A2RRP1	sp|A2RRP1|NBAS_HUMAN	1	198	5.19e-36	38.049	205
M_mag.00g144270.m01	217	345	304	Q9JJA7	sp|Q9JJA7|CCNL2_MOUSE	34	158	5.32e-29	46.512	129
M_mag.00g144280.m01	42	96	135	Q96S94	sp|Q96S94|CCNL2_HUMAN	16	70	4.67e-10	61.818	55
M_mag.00g144290.m01	73	186	328	O97067	sp|O97067|PTH2_DROME	51	164	7.71e-38	52.632	114
M_mag.00g144300.m01	116	238	369	Q9IB84	sp|Q9IB84|PSB1A_CARAU	1	123	4.12e-44	55.285	123
M_mag.00g144310.m01	1	217	398	O76483	sp|O76483|GSTT7_ANOGA	1	219	4.28e-47	41.176	221
M_mag.00g144320.m01	949	2035	3435	Q96RV3	sp|Q96RV3|PCX1_HUMAN	1023	2124	0.0	59.982	1107
M_mag.00g144370.m01	276	314	165	Q8VDG6	sp|Q8VDG6|M3K21_MOUSE	1	39	1.17e-14	76.923	39
M_mag.00g144380.m01	127	595	485	Q8BGQ4	sp|Q8BGQ4|POMT2_MOUSE	75	516	1.59e-51	33.054	478
M_mag.00g144390.m01	691	857	267	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	4	170	3.80e-25	35.329	167
M_mag.00g144420.m01	361	454	270	Q5WAG4	sp|Q5WAG4|MNMG_BACSK	3	81	4.32e-28	57.447	94
M_mag.00g144430.m01	94	288	701	Q9VK89	sp|Q9VK89|TRM1_DROME	207	401	8.20e-84	63.077	195
M_mag.00g144440.m01	362	733	306	Q9NBX4	sp|Q9NBX4|RTXE_DROME	149	522	5.26e-27	27.792	385
M_mag.00g144450.m01	285	539	566	Q9VK89	sp|Q9VK89|TRM1_DROME	18	264	4.34e-67	44.531	256
M_mag.00g144460.m01	267	539	574	Q9VK89	sp|Q9VK89|TRM1_DROME	15	283	7.01e-68	43.011	279
M_mag.00g144470.m01	163	539	1035	Q9VK89	sp|Q9VK89|TRM1_DROME	26	394	3.49e-135	51.587	378
M_mag.00g144570.m01	371	427	250	Q7ZWU1	sp|Q7ZWU1|STIP1_XENLA	2	58	6.50e-26	77.193	57
M_mag.00g144590.m01	1058	1389	498	Q9W0E3	sp|Q9W0E3|IML1_DROME	1	336	7.33e-55	36.416	346
M_mag.00g144600.m01	1	616	1576	Q9W0E3	sp|Q9W0E3|IML1_DROME	1	666	0.0	52.212	678
M_mag.00g144720.m01	395	459	221	Q62384	sp|Q62384|ZPR1_MOUSE	1	67	8.34e-22	59.701	67
M_mag.00g144730.m01	155	339	462	A9CB27	sp|A9CB27|ZPR1_PAPAN	25	241	1.23e-53	45.622	217
M_mag.00g144770.m01	265	465	839	P08155	sp|P08155|KRH1_DROME	97	295	3.09e-100	71.144	201
M_mag.00g144810.m01	125	171	243	Q8T6B9	sp|Q8T6B9|PUF68_DROME	6	52	5.14e-25	91.489	47
M_mag.00g144820.m01	233	283	211	Q2HJG2	sp|Q2HJG2|PUF60_BOVIN	7	57	6.22e-18	72.549	51
M_mag.00g144830.m01	141	341	720	P25286	sp|P25286|VPP1_RAT	53	252	2.13e-88	64.677	201
M_mag.00g144840.m01	710	760	216	Q13488	sp|Q13488|VPP3_HUMAN	2	52	5.04e-21	82.353	51
M_mag.00g144850.m01	15	71	158	P44836	sp|P44836|HGP3_HAEIN	16	72	3.65e-13	50.877	57
M_mag.00g145070.m01	647	720	269	Q7TNF8	sp|Q7TNF8|RIMB1_MOUSE	19	93	9.27e-27	64.000	75
M_mag.00g145090.m01	156	248	405	Q59E36	sp|Q59E36|RCOR_DROME	1	93	4.99e-46	76.344	93
M_mag.00g145120.m01	406	510	159	Q5PQX1	sp|Q5PQX1|TOIP1_RAT	175	279	1.38e-10	36.449	107
M_mag.00g145250.m01	684	898	473	P49793	sp|P49793|NUP98_RAT	726	971	1.36e-46	43.902	246
M_mag.00g145270.m01	1119	1432	312	P49793	sp|P49793|NUP98_RAT	1	344	4.20e-30	30.484	351
M_mag.00g145300.m01	76	502	261	Q5SXM2	sp|Q5SXM2|SNPC4_HUMAN	202	655	1.43e-21	24.893	466
M_mag.00g145360.m01	349	1036	1251	Q01989	sp|Q01989|MYS9_DROME	2	614	4.91e-157	47.770	695
M_mag.00g145370.m01	96	142	136	Q9VXV9	sp|Q9VXV9|WCSD_DROME	108	153	4.19e-09	61.702	47
M_mag.00g145450.m01	121	684	1112	Q62849	sp|Q62849|PCSK7_RAT	188	740	9.69e-138	51.060	566
M_mag.00g145500.m01	10	332	697	Q17BB0	sp|Q17BB0|WDR12_AEDAE	11	348	1.54e-87	39.349	338
M_mag.00g145520.m01	325	494	396	A1L272	sp|A1L272|S29A4_DANRE	69	242	3.43e-43	45.977	174
M_mag.00g145540.m01	253	317	163	Q8TB40	sp|Q8TB40|ABHD4_HUMAN	9	72	9.72e-13	43.077	65
M_mag.00g145560.m01	246	386	533	P27966	sp|P27966|RMIL_AVEVR	1	140	6.52e-66	68.794	141
M_mag.00g145580.m01	70	272	303	Q9BRS8	sp|Q9BRS8|LARP6_HUMAN	64	251	1.95e-28	36.765	204
M_mag.00g145590.m01	70	865	3069	Q26454	sp|Q26454|MCM4_DROME	56	869	0.0	69.036	830
M_mag.00g145720.m01	348	822	748	Q811G0	sp|Q811G0|PTHB1_MOUSE	2	497	3.64e-86	37.945	506
M_mag.00g145730.m01	122	259	263	Q811G0	sp|Q811G0|PTHB1_MOUSE	27	177	1.20e-25	35.762	151
M_mag.00g146040.m01	1	438	1932	Q92005	sp|Q92005|EF1A_DANRE	1	438	0.0	80.822	438
M_mag.00g146050.m01	1	441	1947	Q92005	sp|Q92005|EF1A_DANRE	1	441	0.0	81.179	441
M_mag.00g146100.m01	271	319	214	Q5NCP0	sp|Q5NCP0|RNF43_MOUSE	93	141	1.96e-17	73.469	49
M_mag.00g146180.m01	280	557	228	Q9Y6V0	sp|Q9Y6V0|PCLO_HUMAN	430	692	2.08e-17	39.716	282
M_mag.00g146190.m01	536	744	466	Q8WYQ5	sp|Q8WYQ5|DGCR8_HUMAN	15	225	3.33e-52	48.815	211
M_mag.00g146200.m01	316	376	186	Q8WYQ5	sp|Q8WYQ5|DGCR8_HUMAN	1	66	9.55e-15	54.545	66
M_mag.00g146230.m01	213	387	353	Q9XZ08	sp|Q9XZ08|EXT3_DROME	1	146	3.31e-38	42.286	175
M_mag.00g146250.m01	3113	3302	174	Q9VR91	sp|Q9VR91|HERC2_DROME	260	441	7.96e-12	31.771	192
M_mag.00g146280.m01	46	433	952	Q2YDI2	sp|Q2YDI2|ORC4_BOVIN	58	442	1.93e-124	50.643	389
M_mag.00g146300.m01	28	190	294	Q26228	sp|Q26228|KU70_RHIAP	31	200	3.53e-29	38.824	170
M_mag.00g146310.m01	392	602	253	P23475	sp|P23475|XRCC6_MOUSE	1	184	3.07e-24	29.245	212
M_mag.00g146330.m01	508	619	479	Q6DEL2	sp|Q6DEL2|CLPT1_DANRE	1	114	1.30e-56	78.070	114
M_mag.00g146340.m01	147	342	363	Q58DA6	sp|Q58DA6|S35A2_BOVIN	1	198	2.36e-40	54.545	198
M_mag.00g146350.m01	31	131	230	Q9V3H8	sp|Q9V3H8|NXT1_DROME	2	101	1.40e-24	39.604	101
M_mag.00g146370.m01	64	162	195	A2BGA0	sp|A2BGA0|RFX4_DANRE	545	640	6.85e-14	39.394	99
M_mag.00g146400.m01	239	431	166	P16373	sp|P16373|ZFP59_MOUSE	1073	1280	6.77e-10	27.907	215
M_mag.00g146420.m01	489	820	584	Q14566	sp|Q14566|MCM6_HUMAN	16	334	1.80e-67	41.551	361
M_mag.00g146430.m01	55	354	304	Q5BKQ4	sp|Q5BKQ4|LIPR1_MOUSE	4	335	5.05e-29	32.479	351
M_mag.00g146440.m01	7	220	646	Q2HJ98	sp|Q2HJ98|FAHD1_BOVIN	9	223	1.14e-84	53.488	215
M_mag.00g146470.m01	302	471	320	Q7T102	sp|Q7T102|CCZ1_XENLA	52	232	3.79e-33	35.450	189
M_mag.00g146500.m01	287	376	179	Q5SV85	sp|Q5SV85|SYNRG_MOUSE	102	192	4.43e-12	38.462	91
M_mag.00g146510.m01	365	489	263	Q9NRJ4	sp|Q9NRJ4|TULP4_HUMAN	3	116	2.14e-26	48.413	126
M_mag.00g146520.m01	1471	1547	381	Q9JIL5	sp|Q9JIL5|TULP4_MOUSE	1	77	3.97e-43	89.610	77
M_mag.00g146530.m01	3	283	494	B0SY51	sp|B0SY51|DHMA_CAUSK	46	334	1.05e-58	42.517	294
M_mag.00g146540.m01	100	428	775	Q8K1J6	sp|Q8K1J6|TRNT1_MOUSE	1	335	2.89e-99	48.512	336
M_mag.00g146560.m01	342	406	148	Q9V7U0	sp|Q9V7U0|RESIL_DROME	129	194	9.54e-10	51.515	66
M_mag.00g146570.m01	342	406	145	Q9V7U0	sp|Q9V7U0|RESIL_DROME	48	113	2.44e-10	50.000	66
M_mag.00g146580.m01	345	406	143	Q9V7U0	sp|Q9V7U0|RESIL_DROME	128	190	3.08e-09	50.794	63
M_mag.00g146590.m01	345	406	140	Q9V7U0	sp|Q9V7U0|RESIL_DROME	45	107	9.27e-10	50.794	63
M_mag.00g146610.m01	342	406	147	Q9V7U0	sp|Q9V7U0|RESIL_DROME	45	110	1.14e-10	50.000	66
M_mag.00g146620.m01	342	406	152	Q9V7U0	sp|Q9V7U0|RESIL_DROME	129	194	2.52e-10	51.515	66
M_mag.00g146630.m01	342	406	149	Q9V7U0	sp|Q9V7U0|RESIL_DROME	46	111	7.35e-11	51.515	66
M_mag.00g146640.m01	342	406	146	Q9V7U0	sp|Q9V7U0|RESIL_DROME	48	113	1.97e-10	50.000	66
M_mag.00g146660.m01	342	406	148	Q9V7U0	sp|Q9V7U0|RESIL_DROME	45	110	6.91e-11	50.000	66
M_mag.00g146670.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	4.19e-09	52.308	65
M_mag.00g146680.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	9.60e-12	52.308	65
M_mag.00g146690.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	9.60e-12	52.308	65
M_mag.00g146700.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	9.60e-12	52.308	65
M_mag.00g146710.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	9.60e-12	52.308	65
M_mag.00g146720.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	8.46e-12	52.308	65
M_mag.00g146730.m01	342	405	153	Q9V7U0	sp|Q9V7U0|RESIL_DROME	29	93	9.60e-12	52.308	65
M_mag.00g146760.m01	339	405	170	Q9V7U0	sp|Q9V7U0|RESIL_DROME	74	139	1.37e-13	52.941	68
M_mag.00g146800.m01	340	407	143	Q9V7U0	sp|Q9V7U0|RESIL_DROME	98	166	2.82e-09	49.275	69
M_mag.00g146810.m01	340	407	142	Q9V7U0	sp|Q9V7U0|RESIL_DROME	98	166	3.00e-09	49.275	69
M_mag.00g146820.m01	340	407	144	Q9V7U0	sp|Q9V7U0|RESIL_DROME	59	127	6.73e-10	49.275	69
M_mag.00g146840.m01	247	407	144	Q9V7U0	sp|Q9V7U0|RESIL_DROME	47	189	3.22e-09	37.654	162
M_mag.00g146860.m01	342	404	142	Q9V7U0	sp|Q9V7U0|RESIL_DROME	74	137	8.92e-10	46.875	64
M_mag.00g147010.m01	344	407	136	Q9V7U0	sp|Q9V7U0|RESIL_DROME	48	112	3.99e-09	49.231	65
M_mag.00g147030.m01	344	407	135	Q9V7U0	sp|Q9V7U0|RESIL_DROME	50	114	4.61e-09	49.231	65
M_mag.00g147040.m01	344	407	136	Q9V7U0	sp|Q9V7U0|RESIL_DROME	48	112	3.99e-09	49.231	65
M_mag.00g147090.m01	600	668	247	Q9VUX3	sp|Q9VUX3|NOTUM_DROME	396	464	5.29e-21	60.870	69
M_mag.00g147100.m01	260	333	205	C5H5C4	sp|C5H5C4|NOT1A_DANRE	3	76	2.90e-19	45.946	74
M_mag.00g147160.m01	342	406	152	Q9V7U0	sp|Q9V7U0|RESIL_DROME	129	194	2.52e-10	51.515	66
M_mag.00g147170.m01	342	406	146	Q9V7U0	sp|Q9V7U0|RESIL_DROME	48	113	1.97e-10	50.000	66
M_mag.00g147180.m01	340	406	146	Q9V7U0	sp|Q9V7U0|RESIL_DROME	121	188	5.52e-09	50.000	68
M_mag.00g147370.m01	192	622	668	P20825	sp|P20825|POL2_DROME	1035	1449	1.42e-70	36.322	435
M_mag.00g147500.m01	2447	4304	3045	Q5THJ4	sp|Q5THJ4|VP13D_HUMAN	5	1784	0.0	39.590	1902
M_mag.00g147510.m01	2149	2325	286	Q5THJ4	sp|Q5THJ4|VP13D_HUMAN	38	245	1.01e-27	37.559	213
M_mag.00g147530.m01	910	990	241	Q9VU08	sp|Q9VU08|VP13D_DROME	1	83	5.51e-23	57.831	83
M_mag.00g147550.m01	226	327	262	Q5THJ4	sp|Q5THJ4|VP13D_HUMAN	1	102	1.07e-26	42.157	102
M_mag.00g147590.m01	15	185	414	P61208	sp|P61208|ARL4C_MOUSE	44	217	6.62e-50	45.810	179
M_mag.00g147600.m01	84	406	679	A1ZAX0	sp|A1ZAX0|CCH1R_DROME	55	386	3.02e-83	49.405	336
M_mag.00g147670.m01	106	201	266	Q17RR3	sp|Q17RR3|LIPR3_HUMAN	1	97	5.87e-27	51.546	97
M_mag.00g147790.m01	107	362	408	Q96DM1	sp|Q96DM1|PGBD4_HUMAN	149	402	1.12e-42	33.846	260
M_mag.00g147830.m01	412	811	172	Q0V8J4	sp|Q0V8J4|VWA7_BOVIN	16	422	2.50e-11	22.770	426
M_mag.00g147840.m01	443	834	411	Q9NBX4	sp|Q9NBX4|RTXE_DROME	103	495	1.88e-41	28.713	404
M_mag.00g147880.m01	110	431	789	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	1	315	2.59e-99	47.840	324
M_mag.00g147940.m01	437	833	375	Q95SX7	sp|Q95SX7|RTBS_DROME	26	412	1.90e-37	30.617	405
M_mag.00g147950.m01	437	833	374	Q95SX7	sp|Q95SX7|RTBS_DROME	26	412	3.03e-37	30.617	405
M_mag.00g148010.m01	132	556	422	Q8I7P9	sp|Q8I7P9|POL5_DROME	166	562	1.82e-42	27.854	438
M_mag.00g148020.m01	132	556	422	Q8I7P9	sp|Q8I7P9|POL5_DROME	166	562	1.82e-42	27.854	438
M_mag.00g148070.m01	459	565	193	P20825	sp|P20825|POL2_DROME	181	292	4.03e-15	44.643	112
M_mag.00g148080.m01	175	296	163	Q5RBK0	sp|Q5RBK0|GIN1_PONAB	1	123	1.34e-12	31.452	124
M_mag.00g148090.m01	584	783	313	Q99315	sp|Q99315|YG31B_YEAST	104	298	4.03e-30	37.000	200
M_mag.00g148110.m01	263	622	515	P20825	sp|P20825|POL2_DROME	1	344	5.20e-57	35.890	365
M_mag.00g148150.m01	229	622	548	P20825	sp|P20825|POL2_DROME	1	360	2.71e-61	34.336	399
M_mag.00g148190.m01	132	412	290	P20825	sp|P20825|POL2_DROME	81	351	3.99e-27	31.208	298
M_mag.00g148200.m01	649	1033	302	P0CT41	sp|P0CT41|TF212_SCHPO	2	344	1.13e-28	25.445	393
M_mag.00g148300.m01	441	787	169	Q8I7P9	sp|Q8I7P9|POL5_DROME	6	308	2.71e-11	24.725	364
M_mag.00g148320.m01	229	532	423	P20825	sp|P20825|POL2_DROME	1	286	1.79e-45	35.275	309
M_mag.00g148330.m01	69	116	153	P81582	sp|P81582|CUPC3_CANPG	12	59	1.53e-13	58.333	48
M_mag.00g148350.m01	32	215	152	Q8I7P9	sp|Q8I7P9|POL5_DROME	152	325	1.30e-09	28.804	184
M_mag.00g148360.m01	744	932	348	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	1	196	9.63e-34	38.776	196
M_mag.00g148390.m01	395	856	286	Q95SX7	sp|Q95SX7|RTBS_DROME	409	848	1.76e-24	26.180	466
M_mag.00g148400.m01	229	622	705	P20825	sp|P20825|POL2_DROME	1	392	1.27e-82	38.596	399
M_mag.00g148430.m01	229	622	707	P20825	sp|P20825|POL2_DROME	1	392	5.80e-83	38.847	399
M_mag.00g148500.m01	528	851	663	Q62371	sp|Q62371|DDR2_MOUSE	300	614	4.88e-75	41.692	331
M_mag.00g148510.m01	111	238	215	Q95ZV7	sp|Q95ZV7|DDRB_CAEEL	18	145	1.42e-19	41.860	129
M_mag.00g148650.m01	121	758	2652	O55029	sp|O55029|COPB2_MOUSE	1	639	0.0	76.213	639
M_mag.00g148660.m01	871	1030	250	Q87040	sp|Q87040|POL_SFVCP	20	182	5.37e-21	33.742	163
M_mag.00g148720.m01	361	746	443	Q00578	sp|Q00578|RAD25_YEAST	164	552	3.19e-45	28.535	396
M_mag.00g149060.m01	397	445	164	Q3UF64	sp|Q3UF64|RNFT2_MOUSE	1	48	1.99e-14	51.020	49
M_mag.00g149090.m01	19	123	212	Q5R1W0	sp|Q5R1W0|ANXA5_PANTR	10	112	3.13e-20	43.810	105
M_mag.00g149100.m01	58	242	170	O70146	sp|O70146|TESK1_MOUSE	76	254	4.49e-12	26.154	195
M_mag.00g149120.m01	60	341	187	Q08832	sp|Q08832|GBRB3_DROME	454	739	2.76e-13	22.801	307
M_mag.00g149130.m01	139	498	876	Q6AZN6	sp|Q6AZN6|PK3C3_XENLA	5	350	1.15e-108	54.722	360
M_mag.00g149140.m01	455	831	355	P0CT35	sp|P0CT35|TF22_SCHPO	2	321	5.20e-36	28.534	382
M_mag.00g149150.m01	668	887	875	Q6PF93	sp|Q6PF93|PK3C3_MOUSE	15	234	5.89e-111	80.000	220
M_mag.00g149170.m01	474	535	162	P10674	sp|P10674|FAS1_DROME	1	62	7.02e-14	43.548	62
M_mag.00g149180.m01	220	333	265	P10675	sp|P10675|FAS1_SCHAM	6	117	7.99e-27	51.282	117
M_mag.00g149320.m01	361	746	445	Q00578	sp|Q00578|RAD25_YEAST	82	470	3.98e-46	29.293	396
M_mag.00g149560.m01	539	708	226	Q95SX7	sp|Q95SX7|RTBS_DROME	5	168	5.66e-20	33.333	177
M_mag.00g149570.m01	6	229	196	F1QRX7	sp|F1QRX7|TBCD7_DANRE	4	258	5.93e-16	31.343	268
M_mag.00g149720.m01	38	120	352	P10630	sp|P10630|IF4A2_MOUSE	1	83	1.21e-40	77.108	83
M_mag.00g149730.m01	178	302	572	Q5R5F5	sp|Q5R5F5|IF4A1_PONAB	1	125	1.03e-72	84.800	125
M_mag.00g149750.m01	86	375	230	Q9HCJ2	sp|Q9HCJ2|LRC4C_HUMAN	292	607	2.51e-18	31.515	330
M_mag.00g149850.m01	1252	2894	2237	Q868Z9	sp|Q868Z9|PPN_DROME	53	1675	0.0	33.126	1772
M_mag.00g149870.m01	1706	1813	344	O75970	sp|O75970|MPDZ_HUMAN	1	108	1.28e-37	58.333	108
M_mag.00g149980.m01	721	801	258	O75970	sp|O75970|MPDZ_HUMAN	1	81	6.69e-26	62.963	81
M_mag.00g150300.m01	5	120	319	T1SH39	sp|T1SH39|TXD17_EPICO	3	122	6.54e-38	50.000	120
M_mag.00g150310.m01	362	460	461	Q9VB74	sp|Q9VB74|NKAP_DROME	1	99	6.61e-56	87.879	99
M_mag.00g150330.m01	192	621	603	P20825	sp|P20825|POL2_DROME	1058	1466	2.30e-62	34.483	435
M_mag.00g150340.m01	4	182	532	P23919	sp|P23919|KTHY_HUMAN	17	192	1.53e-67	54.749	179
M_mag.00g150350.m01	581	692	152	Q9NBX4	sp|Q9NBX4|RTXE_DROME	20	124	1.62e-11	38.938	113
M_mag.00g150490.m01	543	826	277	P21328	sp|P21328|RTJK_DROME	8	283	1.40e-25	31.034	290
M_mag.00g150780.m01	653	724	283	Q05192	sp|Q05192|FTF1B_DROME	1	72	4.59e-30	70.833	72
M_mag.00g150810.m01	82	132	208	Q6P9X4	sp|Q6P9X4|TP4A2_RAT	1	51	7.03e-22	74.510	51
M_mag.00g150820.m01	184	371	429	Q9GRW0	sp|Q9GRW0|PPAF2_HOLDI	15	200	8.89e-50	44.149	188
M_mag.00g151060.m01	334	381	177	P19334	sp|P19334|TRP_DROME	1	48	4.09e-16	62.500	48
M_mag.00g151070.m01	410	668	912	P19334	sp|P19334|TRP_DROME	2	259	1.15e-110	69.112	259
M_mag.00g151090.m01	807	925	169	P19334	sp|P19334|TRP_DROME	1	116	1.26e-11	37.705	122
M_mag.00g151240.m01	657	730	161	Q04956	sp|Q04956|ATX1_PLAFA	10	84	9.47e-13	44.000	75
M_mag.00g151260.m01	15	259	316	Q6ZPU9	sp|Q6ZPU9|KBP_MOUSE	3	263	1.05e-31	33.088	272
M_mag.00g151470.m01	109	273	445	O70237	sp|O70237|GFI1B_MOUSE	239	400	4.47e-50	61.538	169
